instant,dteday,season,mnth,holiday,weekday,workingday,weathersit,windspeed,casual,registered,cnt,temp °C,atemp °C,hum %,year
621,2012-09-12,summer,9,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",8.833682,1050,6820,7870,20.160849,21.62495,57.7083,2012
622,2012-09-13,summer,9,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",5.5422936,1054,6750,7804,20.7875,22.250828,63.708299999999994,2012
623,2012-09-14,summer,9,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",6.9588209999999995,1379,6630,8009,21.766651000000003,23.209478000000004,67.25,2012
624,2012-09-15,summer,9,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.583907,3160,5554,8714,20.591651,22.667222000000002,50.1667,2012
625,2012-09-16,summer,9,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",6.042281099999999,2166,5167,7333,19.259999999999998,21.166249999999998,56.99999999999999,2012
626,2012-09-17,summer,9,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.166713999999999,1022,5847,6869,19.299151000000002,20.5013,73.4583,2012
627,2012-09-18,summer,9,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.958329,371,3702,4073,21.296651,21.294421999999997,87.25,2012
628,2012-09-19,summer,9,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.416725,788,6803,7591,17.9675,19.666663999999997,53.6667,2012
629,2012-09-20,summer,9,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",7.917189,939,6781,7720,17.693349,19.124671999999997,61.8333,2012
630,2012-09-21,summer,9,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.333343000000001,1250,6917,8167,20.160849,21.750086000000003,66.875,2012
631,2012-09-22,summer,9,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",19.000061,2512,5883,8395,22.55,24.292208000000002,64.6667,2012
632,2012-09-23,fall,9,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.958286000000001,2454,5453,7907,16.870849000000003,18.249578,46.7083,2012
633,2012-09-24,fall,9,0,Monday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.541068000000001,1001,6435,7436,16.165849,17.165858,49.2917,2012
634,2012-09-25,fall,9,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.833507,845,6693,7538,17.85,19.915813999999997,56.99999999999999,2012
635,2012-09-26,fall,9,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",16.3748,787,6946,7733,21.845,23.376458,63.083299999999994,2012
636,2012-09-27,fall,9,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.000914,751,6642,7393,22.55,24.126350000000002,69.08330000000001,2012
637,2012-09-28,fall,9,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.999993,1045,6370,7415,21.100849,22.666958,69.0,2012
638,2012-09-29,fall,9,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.249468,2589,5966,8555,17.4975,18.999536,54.2917,2012
639,2012-09-30,fall,9,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.042186,2015,4874,6889,16.753349,18.165757999999997,58.3333,2012
640,2012-10-01,fall,10,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6.0838814,763,6015,6778,16.479150999999998,17.792,64.9167,2012
641,2012-10-02,fall,10,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",6.9998249999999995,315,4324,4639,19.769151,19.793977999999996,87.16669999999999,2012
642,2012-10-03,fall,10,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4.4585686,728,6844,7572,22.9025,23.542778,79.375,2012
643,2012-10-04,fall,10,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",7.875582,891,6437,7328,22.9025,24.126350000000002,72.2917,2012
644,2012-10-05,fall,10,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",7.12545,1516,6640,8156,20.905,22.292341999999998,62.74999999999999,2012
645,2012-10-06,fall,10,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.957675000000002,3031,4934,7965,18.045848999999997,19.542386,66.41669999999999,2012
646,2012-10-07,fall,10,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.457854000000001,781,2729,3510,11.544151,11.707657999999999,70.8333,2012
647,2012-10-08,fall,10,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.708492999999999,874,4604,5478,10.016651,9.582128,70.9583,2012
648,2012-10-09,fall,10,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.7501,601,5791,6392,12.993348999999998,12.915392,76.16669999999999,2012
649,2012-10-10,fall,10,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.584007,780,6911,7691,16.165849,17.207372,63.083299999999994,2012
650,2012-10-11,fall,10,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.166932000000001,834,6736,7570,12.445,12.457022000000002,46.3333,2012
651,2012-10-12,fall,10,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.751164,1060,6222,7282,12.5625,12.582685999999999,53.91669999999999,2012
652,2012-10-13,fall,10,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.791514,2252,4857,7109,10.486650999999998,9.832136000000002,49.4583,2012
653,2012-10-14,fall,10,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",18.667004000000002,2080,4559,6639,16.518349,17.541463999999998,64.0417,2012
654,2012-10-15,fall,10,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.834478999999998,760,5115,5875,18.398349,19.5839,70.75,2012
655,2012-10-16,fall,10,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.208807,922,6612,7534,14.011651,14.415835999999999,55.833299999999994,2012
656,2012-10-17,fall,10,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",6.791857,979,6482,7461,13.424150999999998,13.707128,69.2917,2012
657,2012-10-18,fall,10,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.874779,1008,6501,7509,16.557499999999997,17.83325,72.8333,2012
658,2012-10-19,fall,10,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",9.041917999999999,753,4671,5424,18.476651,19.501136000000002,81.5,2012
659,2012-10-20,fall,10,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",7.874979,2806,5284,8090,14.755849000000001,15.207571999999999,57.2917,2012
660,2012-10-21,fall,10,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.125618000000001,2132,4692,6824,13.815849,14.124313999999998,51.0,2012
661,2012-10-22,fall,10,0,Monday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",5.4593811,830,6228,7058,14.912499999999998,15.874171999999998,56.833299999999994,2012
662,2012-10-23,fall,10,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",6.3345686,841,6625,7466,17.575848999999998,19.000064000000002,64.16669999999999,2012
663,2012-10-24,fall,10,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",4.8762064,795,6898,7693,19.6125,20.875586,63.625,2012
664,2012-10-25,fall,10,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.333125,875,6484,7359,17.85,18.959408000000003,80.0417,2012
665,2012-10-26,fall,10,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.875289,1182,6262,7444,17.654151,18.5015,80.7083,2012
666,2012-10-27,fall,10,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.791364000000002,2643,5209,7852,16.91,17.998777999999994,72.0,2012
667,2012-10-28,fall,10,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",26.666535999999997,998,3461,4459,14.442499999999999,14.872886000000001,69.4583,2012
668,2012-10-29,fall,10,0,Monday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",23.9994,2,20,22,12.68,13.000399999999999,88.0,2012
669,2012-10-30,fall,10,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",14.271603,87,1009,1096,6.954554000000002,4.453993999999998,82.5455,2012
670,2012-10-31,fall,10,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.166689,419,5147,5566,8.802499999999998,7.832599999999999,66.6667,2012
671,2012-11-01,fall,11,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.542182,466,5520,5986,9.194151000000002,8.416172,58.166700000000006,2012
672,2012-11-02,fall,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",17.833725,618,5229,5847,8.684999999999999,7.498772000000002,52.208299999999994,2012
673,2012-11-03,fall,11,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18.125443,1029,4109,5138,8.136651,5.373836000000001,49.125,2012
674,2012-11-04,fall,11,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.000236,1201,3906,5107,7.314150999999999,5.749507999999999,53.2917,2012
675,2012-11-05,fall,11,0,Monday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.833775000000001,378,4881,5259,7.000848999999999,4.33295,49.416700000000006,2012
676,2012-11-06,fall,11,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.625371,466,5220,5686,5.1991510000000005,2.5834220000000023,56.7083,2012
677,2012-11-07,fall,11,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20.375236,326,4709,5035,5.904151000000001,2.124986,54.75,2012
678,2012-11-08,fall,11,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",23.304945,340,4975,5315,8.552177999999998,6.564806000000001,33.3478,2012
679,2012-11-09,fall,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.375386,709,5283,5992,8.998349000000001,7.4572579999999995,54.0833,2012
680,2012-11-10,fall,11,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",3.8756686,2090,4446,6536,10.290848999999998,9.999841999999997,64.5417,2012
681,2012-11-11,fall,11,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",8.5425,2290,4562,6852,11.779150999999999,11.833058000000001,65.91669999999999,2012
682,2012-11-12,fall,11,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.625639,1097,5172,6269,14.794999999999998,15.375278000000002,74.16669999999999,2012
683,2012-11-13,fall,11,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22.917082,327,3767,4094,8.136651,5.3328500000000005,66.29169999999999,2012
684,2012-11-14,fall,11,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",13.374875,373,5122,5495,5.590849,2.583158000000001,55.2083,2012
685,2012-11-15,fall,11,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.250129000000001,320,5125,5445,7.1183489999999985,5.416471999999999,62.0417,2012
686,2012-11-16,fall,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.458675000000001,484,5214,5698,8.215,6.915464,52.4583,2012
687,2012-11-17,fall,11,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.041843,1313,4316,5629,7.275,5.541277999999998,54.541700000000006,2012
688,2012-11-18,fall,11,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",15.250004,922,3747,4669,8.0975,6.291235999999998,69.2917,2012
689,2012-11-19,fall,11,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.749489,449,5050,5499,9.899151,8.790986,62.3333,2012
690,2012-11-20,fall,11,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5.542575,534,5100,5634,9.585849,9.124022,68.5,2012
691,2012-11-21,fall,11,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",6.917482000000001,615,4531,5146,8.606651,8.082871999999998,61.375,2012
692,2012-11-22,fall,11,1,Thursday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",3.5423436,955,1470,2425,7.98,7.124485999999997,58.0417,2012
693,2012-11-23,fall,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",9.917407,1603,2307,3910,9.311651000000001,8.999413999999998,56.875,2012
694,2012-11-24,fall,11,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",25.250357,532,1745,2277,5.081650999999999,0.4169719999999977,40.4583,2012
695,2012-11-25,fall,11,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",10.083499999999999,309,2115,2424,3.554150999999999,1.000478000000001,46.8333,2012
696,2012-11-26,fall,11,0,Monday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",3.1255499999999996,337,4750,5087,6.726650999999999,6.374264,53.541700000000006,2012
697,2012-11-27,fall,11,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",15.916654,123,3836,3959,5.708349,2.5828279999999992,78.6667,2012
698,2012-11-28,fall,11,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.125007,198,5062,5260,5.943349000000001,3.1242920000000005,50.625,2012
699,2012-11-29,fall,11,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",7.739974,243,5080,5323,5.200890000000001,3.695852000000002,55.565200000000004,2012
700,2012-11-30,fall,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",3.9175436,362,5306,5668,6.021651,5.375222000000001,64.95830000000001,2012
701,2012-12-01,fall,12,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4.0001814,951,4240,5191,6.021651,4.915664,80.6667,2012
702,2012-12-02,fall,12,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.333393000000001,892,3757,4649,8.3325,7.707728000000003,82.3333,2012
703,2012-12-03,fall,12,0,Monday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",5.5422936,555,5679,6234,13.267500000000002,14.082535999999998,76.75,2012
704,2012-12-04,fall,12,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.666643,551,6055,6606,14.364151,14.957564000000001,73.375,2012
705,2012-12-05,fall,12,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",21.709407,331,5398,5729,12.601651,12.248792000000002,48.5,2012
706,2012-12-06,fall,12,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.708518,340,5035,5375,4.024151,1.0414639999999977,50.875,2012
707,2012-12-07,fall,12,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.7502,349,4659,5008,7.0791509999999995,5.249228000000002,76.4167,2012
708,2012-12-08,fall,12,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6.792393,1153,4429,5582,9.938348999999999,9.707528,91.125,2012
709,2012-12-09,fall,12,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.584325,441,2787,3228,10.055848999999998,9.749635999999999,90.5417,2012
710,2012-12-10,fall,12,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12.750636,329,4841,5170,12.484151,12.74795,92.5,2012
711,2012-12-11,fall,12,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",19.834478999999998,282,5219,5501,8.606651,6.331958,59.66669999999999,2012
712,2012-12-12,fall,12,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.916779,310,5009,5319,5.9825,3.624307999999999,53.833299999999994,2012
713,2012-12-13,fall,12,0,Thursday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",11.666643,425,5107,5532,5.904151000000001,3.4164080000000006,48.5833,2012
714,2012-12-14,fall,12,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",8.792343,429,5182,5611,5.2383489999999995,3.416672000000002,64.29169999999999,2012
715,2012-12-15,fall,12,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",7.12545,767,4280,5047,7.235849,6.333278,65.0417,2012
716,2012-12-16,fall,12,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6.749714,538,3248,3786,9.037499999999998,8.415907999999998,83.875,2012
717,2012-12-17,fall,12,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6.583306100000001,212,4373,4585,10.486650999999998,10.499000000000002,90.7083,2012
718,2012-12-18,fall,12,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",14.834067999999998,433,5124,5557,11.309151,11.040728000000001,66.625,2012
719,2012-12-19,fall,12,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",12.334164000000001,333,4934,5267,7.627500000000001,6.5826920000000015,62.5417,2012
720,2012-12-20,fall,12,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.875021,314,3814,4128,7.510000000000002,6.124321999999999,66.79169999999999,2012
721,2012-12-21,winter,12,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",25.083661000000003,221,3402,3623,7.353349,3.9166220000000003,55.666700000000006,2012
722,2012-12-22,winter,12,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",27.292182,205,1544,1749,4.494150999999999,-0.4165420000000015,44.125,2012
723,2012-12-23,winter,12,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",8.916561,408,1379,1787,3.554150999999999,1.1250859999999996,51.5417,2012
724,2012-12-24,winter,12,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5.1744368000000005,174,746,920,2.871288,1.0874000000000024,79.1304,2012
725,2012-12-25,winter,12,1,Tuesday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11.304642,440,573,1013,5.691288,3.43469,73.47829999999999,2012
726,2012-12-26,winter,12,0,Wednesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",21.208582,9,432,441,3.4366509999999995,-1.4580219999999997,82.3333,2012
727,2012-12-27,winter,12,0,Thursday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23.458911,247,1867,2114,3.945848999999999,-1.0416279999999993,65.29169999999999,2012
728,2012-12-28,winter,12,0,Friday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.416557,644,2451,3095,3.9066509999999983,0.8330359999999999,59.0,2012
729,2012-12-29,winter,12,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8.333661,159,1182,1341,3.9066509999999983,-0.0015999999999998238,75.29169999999999,2012
730,2012-12-30,winter,12,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",23.500518,364,1432,1796,4.024151,-0.7078000000000007,48.3333,2012
731,2012-12-31,winter,12,0,Monday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10.374682,439,2290,2729,2.144150999999999,-1.2498579999999997,57.75,2012
